23.5614;12.6789;[0.00247476,0.000130766,0,0,0,0,0.000130766,0.00816816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000808572];00:03:52:5B:8C:A5;100;mwn-events
23.5614;12.6789;[0.00247476,0.000130766,0,0,0,0,0.000130766,0.00816816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000808572];E8:39:35:F5:AC:F0;56/;lrz
23.5614;12.6789;[0.00247476,0.000130766,0,0,0,0,0.000130766,0.00816816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000808572];E8:39:35:F5:AC:F2;56/;eduroam
23.5614;12.6789;[0.00247476,0.000130766,0,0,0,0,0.000130766,0.00816816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000808572];E8:39:35:F5:AC:F4;56/;ap04-3b5
23.5614;12.6789;[0.00247476,0.000130766,0,0,0,0,0.000130766,0.00816816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000808572];E8:39:35:F5:AC:F5;62/;mwn-events
23.5614;12.6789;[0.00247476,0.000130766,0,0,0,0,0.000130766,0.00816816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000808572];9C:1C:12:C1:5A:C0;56/;apa01-4b5
23.5614;12.6789;[0.00247476,0.000130766,0,0,0,0,0.000130766,0.00816816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000808572];9C:1C:12:C1:5A:C3;56/;lrz
23.5614;12.6789;[0.00247476,0.000130766,0,0,0,0,0.000130766,0.00816816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000808572];9C:1C:12:C1:5A:C1;56/;Obstgarten
23.5614;12.6789;[0.00247476,0.000130766,0,0,0,0,0.000130766,0.00816816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000808572];E8:39:35:F5:FC:71;92/;lrz
23.5614;12.6789;[0.00247476,0.000130766,0,0,0,0,0.000130766,0.00816816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000808572];58:6D:8F:02:B7:DC;73/;dd-wrt
23.6121;13.1164;[0.002307,0.000356073,0,0,0,0,0.000356073,0.00674404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000875046];58:6D:8F:02:B7:DC;100;<hidden>
23.6121;13.1164;[0.002307,0.000356073,0,0,0,0,0.000356073,0.00674404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000875046];00:0F:61:54:5F:60;48/;lrz
23.6121;13.1164;[0.002307,0.000356073,0,0,0,0,0.000356073,0.00674404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000875046];00:0F:61:54:5F:62;48/;mwn-events
23.6121;13.1164;[0.002307,0.000356073,0,0,0,0,0.000356073,0.00674404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000875046];00:0F:61:54:5F:63;58/;eduroam
23.6121;13.1164;[0.002307,0.000356073,0,0,0,0,0.000356073,0.00674404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000875046];00:0F:61:54:5F:64;48/;ap02-2b5
23.6121;13.1164;[0.002307,0.000356073,0,0,0,0,0.000356073,0.00674404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000875046];00:03:52:5B:8C:A0;100;lrz
23.6121;13.1164;[0.002307,0.000356073,0,0,0,0,0.000356073,0.00674404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000875046];00:03:52:5B:8C:A2;100;eduroam
23.6121;13.1164;[0.002307,0.000356073,0,0,0,0,0.000356073,0.00674404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000875046];00:03:52:5B:8C:A4;100;ap02-3b5
23.6121;13.1164;[0.002307,0.000356073,0,0,0,0,0.000356073,0.00674404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000875046];00:03:52:5B:8C:A5;100;mwn-events
23.6121;13.1164;[0.002307,0.000356073,0,0,0,0,0.000356073,0.00674404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000875046];E8:39:35:F5:AC:F0;56/;lrz
23.6121;13.1164;[0.002307,0.000356073,0,0,0,0,0.000356073,0.00674404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000875046];E8:39:35:F5:AC:F2;56/;eduroam
23.6121;13.1164;[0.002307,0.000356073,0,0,0,0,0.000356073,0.00674404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000875046];E8:39:35:F5:AC:F4;56/;ap04-3b5
23.6121;13.1164;[0.002307,0.000356073,0,0,0,0,0.000356073,0.00674404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000875046];E8:39:35:F5:AC:F5;62/;mwn-events
23.6121;13.1164;[0.002307,0.000356073,0,0,0,0,0.000356073,0.00674404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000875046];9C:1C:12:C1:5A:C0;56/;apa01-4b5
23.6121;13.1164;[0.002307,0.000356073,0,0,0,0,0.000356073,0.00674404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000875046];9C:1C:12:C1:5A:C3;56/;lrz
23.6121;13.1164;[0.002307,0.000356073,0,0,0,0,0.000356073,0.00674404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000875046];9C:1C:12:C1:5A:C1;56/;Obstgarten
23.6121;13.1164;[0.002307,0.000356073,0,0,0,0,0.000356073,0.00674404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000875046];E8:39:35:F5:FC:71;92/;lrz
23.6121;13.1164;[0.002307,0.000356073,0,0,0,0,0.000356073,0.00674404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000875046];58:6D:8F:02:B7:DC;73/;dd-wrt
23.6678;13.5378;[0.00230201,-2.31515e-05,0,0,0,0,-2.31515e-05,0.00769104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000995652];58:6D:8F:02:B7:DC;100;<hidden>
23.6678;13.5378;[0.00230201,-2.31515e-05,0,0,0,0,-2.31515e-05,0.00769104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000995652];00:0F:61:54:5F:60;48/;lrz
23.6678;13.5378;[0.00230201,-2.31515e-05,0,0,0,0,-2.31515e-05,0.00769104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000995652];00:0F:61:54:5F:62;48/;mwn-events
23.6678;13.5378;[0.00230201,-2.31515e-05,0,0,0,0,-2.31515e-05,0.00769104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000995652];00:0F:61:54:5F:63;58/;eduroam
23.6678;13.5378;[0.00230201,-2.31515e-05,0,0,0,0,-2.31515e-05,0.00769104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000995652];00:0F:61:54:5F:64;48/;ap02-2b5
23.6678;13.5378;[0.00230201,-2.31515e-05,0,0,0,0,-2.31515e-05,0.00769104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000995652];00:03:52:5B:8C:A0;100;lrz
23.6678;13.5378;[0.00230201,-2.31515e-05,0,0,0,0,-2.31515e-05,0.00769104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000995652];00:03:52:5B:8C:A2;100;eduroam
23.6678;13.5378;[0.00230201,-2.31515e-05,0,0,0,0,-2.31515e-05,0.00769104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000995652];00:03:52:5B:8C:A4;100;ap02-3b5
23.6678;13.5378;[0.00230201,-2.31515e-05,0,0,0,0,-2.31515e-05,0.00769104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000995652];00:03:52:5B:8C:A5;100;mwn-events
23.6678;13.5378;[0.00230201,-2.31515e-05,0,0,0,0,-2.31515e-05,0.00769104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000995652];E8:39:35:F5:AC:F0;56/;lrz
23.6678;13.5378;[0.00230201,-2.31515e-05,0,0,0,0,-2.31515e-05,0.00769104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000995652];E8:39:35:F5:AC:F2;56/;eduroam
23.6678;13.5378;[0.00230201,-2.31515e-05,0,0,0,0,-2.31515e-05,0.00769104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000995652];E8:39:35:F5:AC:F4;56/;ap04-3b5
23.6678;13.5378;[0.00230201,-2.31515e-05,0,0,0,0,-2.31515e-05,0.00769104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000995652];E8:39:35:F5:AC:F5;62/;mwn-events
23.6678;13.5378;[0.00230201,-2.31515e-05,0,0,0,0,-2.31515e-05,0.00769104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000995652];9C:1C:12:C1:5A:C0;56/;apa01-4b5
23.6678;13.5378;[0.00230201,-2.31515e-05,0,0,0,0,-2.31515e-05,0.00769104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000995652];9C:1C:12:C1:5A:C3;56/;lrz
23.6678;13.5378;[0.00230201,-2.31515e-05,0,0,0,0,-2.31515e-05,0.00769104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000995652];9C:1C:12:C1:5A:C1;56/;Obstgarten
23.6678;13.5378;[0.00230201,-2.31515e-05,0,0,0,0,-2.31515e-05,0.00769104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000995652];E8:39:35:F5:FC:71;92/;lrz
23.6678;13.5378;[0.00230201,-2.31515e-05,0,0,0,0,-2.31515e-05,0.00769104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000995652];58:6D:8F:02:B7:DC;73/;dd-wrt
23.7436;13.9823;[0.00232826,6.78019e-05,0,0,0,0,6.78019e-05,0.00711129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010977];58:6D:8F:02:B7:DC;100;<hidden>
23.7436;13.9823;[0.00232826,6.78019e-05,0,0,0,0,6.78019e-05,0.00711129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010977];00:0F:61:54:5F:60;48/;lrz
23.7436;13.9823;[0.00232826,6.78019e-05,0,0,0,0,6.78019e-05,0.00711129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010977];00:0F:61:54:5F:62;48/;mwn-events
23.7436;13.9823;[0.00232826,6.78019e-05,0,0,0,0,6.78019e-05,0.00711129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010977];00:0F:61:54:5F:63;58/;eduroam
23.7436;13.9823;[0.00232826,6.78019e-05,0,0,0,0,6.78019e-05,0.00711129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010977];00:0F:61:54:5F:64;48/;ap02-2b5
23.7436;13.9823;[0.00232826,6.78019e-05,0,0,0,0,6.78019e-05,0.00711129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010977];00:03:52:5B:8C:A0;100;lrz
23.7436;13.9823;[0.00232826,6.78019e-05,0,0,0,0,6.78019e-05,0.00711129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010977];00:03:52:5B:8C:A2;100;eduroam
23.7436;13.9823;[0.00232826,6.78019e-05,0,0,0,0,6.78019e-05,0.00711129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010977];00:03:52:5B:8C:A4;100;ap02-3b5
23.7436;13.9823;[0.00232826,6.78019e-05,0,0,0,0,6.78019e-05,0.00711129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010977];00:03:52:5B:8C:A5;100;mwn-events
23.7436;13.9823;[0.00232826,6.78019e-05,0,0,0,0,6.78019e-05,0.00711129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010977];E8:39:35:F5:AC:F0;56/;lrz
23.7436;13.9823;[0.00232826,6.78019e-05,0,0,0,0,6.78019e-05,0.00711129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010977];E8:39:35:F5:AC:F2;56/;eduroam
23.7436;13.9823;[0.00232826,6.78019e-05,0,0,0,0,6.78019e-05,0.00711129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010977];E8:39:35:F5:AC:F4;56/;ap04-3b5
23.7436;13.9823;[0.00232826,6.78019e-05,0,0,0,0,6.78019e-05,0.00711129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010977];E8:39:35:F5:AC:F5;62/;mwn-events
23.7436;13.9823;[0.00232826,6.78019e-05,0,0,0,0,6.78019e-05,0.00711129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010977];9C:1C:12:C1:5A:C0;56/;apa01-4b5
23.7436;13.9823;[0.00232826,6.78019e-05,0,0,0,0,6.78019e-05,0.00711129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010977];9C:1C:12:C1:5A:C3;56/;lrz
23.7436;13.9823;[0.00232826,6.78019e-05,0,0,0,0,6.78019e-05,0.00711129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010977];9C:1C:12:C1:5A:C1;56/;Obstgarten
23.7436;13.9823;[0.00232826,6.78019e-05,0,0,0,0,6.78019e-05,0.00711129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010977];E8:39:35:F5:FC:71;92/;lrz
23.7436;13.9823;[0.00232826,6.78019e-05,0,0,0,0,6.78019e-05,0.00711129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010977];58:6D:8F:02:B7:DC;73/;dd-wrt
23.8244;14.4297;[0.00233269,-5.30815e-05,0,0,0,0,-5.30815e-05,0.00602324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124345];58:6D:8F:02:B7:DC;100;<hidden>
23.8244;14.4297;[0.00233269,-5.30815e-05,0,0,0,0,-5.30815e-05,0.00602324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124345];00:0F:61:54:5F:60;48/;lrz
23.8244;14.4297;[0.00233269,-5.30815e-05,0,0,0,0,-5.30815e-05,0.00602324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124345];00:0F:61:54:5F:62;48/;mwn-events
23.8244;14.4297;[0.00233269,-5.30815e-05,0,0,0,0,-5.30815e-05,0.00602324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124345];00:0F:61:54:5F:63;58/;eduroam
23.8244;14.4297;[0.00233269,-5.30815e-05,0,0,0,0,-5.30815e-05,0.00602324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124345];00:0F:61:54:5F:64;48/;ap02-2b5
23.8244;14.4297;[0.00233269,-5.30815e-05,0,0,0,0,-5.30815e-05,0.00602324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124345];00:03:52:5B:8C:A0;100;lrz
23.8244;14.4297;[0.00233269,-5.30815e-05,0,0,0,0,-5.30815e-05,0.00602324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124345];00:03:52:5B:8C:A2;100;eduroam
23.8244;14.4297;[0.00233269,-5.30815e-05,0,0,0,0,-5.30815e-05,0.00602324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124345];00:03:52:5B:8C:A4;100;ap02-3b5
23.8244;14.4297;[0.00233269,-5.30815e-05,0,0,0,0,-5.30815e-05,0.00602324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124345];00:03:52:5B:8C:A5;100;mwn-events
23.8244;14.4297;[0.00233269,-5.30815e-05,0,0,0,0,-5.30815e-05,0.00602324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124345];E8:39:35:F5:AC:F0;56/;lrz
23.8244;14.4297;[0.00233269,-5.30815e-05,0,0,0,0,-5.30815e-05,0.00602324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124345];E8:39:35:F5:AC:F2;56/;eduroam
23.8244;14.4297;[0.00233269,-5.30815e-05,0,0,0,0,-5.30815e-05,0.00602324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124345];E8:39:35:F5:AC:F4;56/;ap04-3b5
23.8244;14.4297;[0.00233269,-5.30815e-05,0,0,0,0,-5.30815e-05,0.00602324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124345];E8:39:35:F5:AC:F5;62/;mwn-events
23.8244;14.4297;[0.00233269,-5.30815e-05,0,0,0,0,-5.30815e-05,0.00602324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124345];9C:1C:12:C1:5A:C0;56/;apa01-4b5
23.8244;14.4297;[0.00233269,-5.30815e-05,0,0,0,0,-5.30815e-05,0.00602324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124345];9C:1C:12:C1:5A:C3;56/;lrz
23.8244;14.4297;[0.00233269,-5.30815e-05,0,0,0,0,-5.30815e-05,0.00602324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124345];9C:1C:12:C1:5A:C1;56/;Obstgarten
23.8244;14.4297;[0.00233269,-5.30815e-05,0,0,0,0,-5.30815e-05,0.00602324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124345];E8:39:35:F5:FC:71;92/;lrz
23.8244;14.4297;[0.00233269,-5.30815e-05,0,0,0,0,-5.30815e-05,0.00602324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124345];58:6D:8F:02:B7:DC;73/;dd-wrt
23.9319;14.8646;[0.00259079,-0.00015171,0,0,0,0,-0.00015171,0.00596285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123047];58:6D:8F:02:B7:DC;100;<hidden>
23.9319;14.8646;[0.00259079,-0.00015171,0,0,0,0,-0.00015171,0.00596285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123047];00:0F:61:54:5F:60;48/;lrz
23.9319;14.8646;[0.00259079,-0.00015171,0,0,0,0,-0.00015171,0.00596285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123047];00:0F:61:54:5F:62;48/;mwn-events
23.9319;14.8646;[0.00259079,-0.00015171,0,0,0,0,-0.00015171,0.00596285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123047];00:0F:61:54:5F:63;58/;eduroam
23.9319;14.8646;[0.00259079,-0.00015171,0,0,0,0,-0.00015171,0.00596285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123047];00:0F:61:54:5F:64;48/;ap02-2b5
23.9319;14.8646;[0.00259079,-0.00015171,0,0,0,0,-0.00015171,0.00596285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123047];00:03:52:5B:8C:A0;100;lrz
23.9319;14.8646;[0.00259079,-0.00015171,0,0,0,0,-0.00015171,0.00596285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123047];00:03:52:5B:8C:A2;100;eduroam
23.9319;14.8646;[0.00259079,-0.00015171,0,0,0,0,-0.00015171,0.00596285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123047];00:03:52:5B:8C:A4;100;ap02-3b5
23.9319;14.8646;[0.00259079,-0.00015171,0,0,0,0,-0.00015171,0.00596285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123047];00:03:52:5B:8C:A5;100;mwn-events
23.9319;14.8646;[0.00259079,-0.00015171,0,0,0,0,-0.00015171,0.00596285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123047];E8:39:35:F5:AC:F0;56/;lrz
23.9319;14.8646;[0.00259079,-0.00015171,0,0,0,0,-0.00015171,0.00596285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123047];E8:39:35:F5:AC:F2;56/;eduroam
23.9319;14.8646;[0.00259079,-0.00015171,0,0,0,0,-0.00015171,0.00596285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123047];E8:39:35:F5:AC:F4;56/;ap04-3b5
23.9319;14.8646;[0.00259079,-0.00015171,0,0,0,0,-0.00015171,0.00596285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123047];E8:39:35:F5:AC:F5;62/;mwn-events
23.9319;14.8646;[0.00259079,-0.00015171,0,0,0,0,-0.00015171,0.00596285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123047];9C:1C:12:C1:5A:C0;56/;apa01-4b5
23.9319;14.8646;[0.00259079,-0.00015171,0,0,0,0,-0.00015171,0.00596285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123047];9C:1C:12:C1:5A:C3;56/;lrz
23.9319;14.8646;[0.00259079,-0.00015171,0,0,0,0,-0.00015171,0.00596285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123047];9C:1C:12:C1:5A:C1;56/;Obstgarten
23.9319;14.8646;[0.00259079,-0.00015171,0,0,0,0,-0.00015171,0.00596285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123047];E8:39:35:F5:FC:71;92/;lrz
23.9319;14.8646;[0.00259079,-0.00015171,0,0,0,0,-0.00015171,0.00596285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123047];58:6D:8F:02:B7:DC;73/;dd-wrt
24.0594;15.3238;[0.00273933,2.85642e-05,0,0,0,0,2.85642e-05,0.00669018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00157329];58:6D:8F:02:B7:DC;100;<hidden>
24.0594;15.3238;[0.00273933,2.85642e-05,0,0,0,0,2.85642e-05,0.00669018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00157329];00:0F:61:54:5F:60;48/;lrz
24.0594;15.3238;[0.00273933,2.85642e-05,0,0,0,0,2.85642e-05,0.00669018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00157329];00:0F:61:54:5F:62;48/;mwn-events
24.0594;15.3238;[0.00273933,2.85642e-05,0,0,0,0,2.85642e-05,0.00669018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00157329];00:0F:61:54:5F:63;58/;eduroam
24.0594;15.3238;[0.00273933,2.85642e-05,0,0,0,0,2.85642e-05,0.00669018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00157329];00:0F:61:54:5F:64;48/;ap02-2b5
24.0594;15.3238;[0.00273933,2.85642e-05,0,0,0,0,2.85642e-05,0.00669018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00157329];00:03:52:5B:8C:A0;100;lrz
24.0594;15.3238;[0.00273933,2.85642e-05,0,0,0,0,2.85642e-05,0.00669018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00157329];00:03:52:5B:8C:A2;100;eduroam
